date,close,volume,open,high,low,returns,log_returns
2008-08-14,126.94,6812332.0,125.01,128.25,124.8,,
2008-08-15,126.36,5566174.0,127.07,127.19,125.35,-0.0045690877579959155,-0.004579557944439615
2008-08-18,124.59,5959373.0,126.49,127.0,123.68,-0.0140075973409306,-0.014106629623112507
2008-08-19,122.56,9310858.0,123.63,124.79,122.01,-0.016293442491371657,-0.01642764031849065
2008-08-20,122.51,6871551.0,123.5,123.97,122.01,-0.00040796344647520133,-0.00040804668620197834
2008-08-21,122.99,6314975.0,121.58,123.43,121.55,0.00391804750632585,0.003910391948239769
2008-08-22,124.93,5989190.0,123.3,125.35,122.8,0.01577364013334437,0.01565052918941892
2008-08-25,122.86,5827182.0,124.48,124.93,122.7,-0.016569278796125908,-0.016708084707956587
2008-08-26,122.5,6218163.0,122.58,122.85,121.5,-0.002930164414781,-0.0029344657509996243
2008-08-27,123.38,5545604.0,122.42,124.85,122.18,0.007183673469387752,0.007157993796710904
2008-08-28,124.58,5447839.0,124.06,125.45,123.58,0.00972604960285306,0.009679056044506968
2008-08-29,121.73,7155910.0,123.71,123.99,121.63,-0.022876866270669427,-0.023142602404494474
2008-09-02,118.41,11749210.0,122.87,124.0,117.9,-0.027273474081984772,-0.027652299078639586
2008-09-03,118.34,11317000.0,118.34,118.65,115.15,-0.0005911662866311396,-0.0005913410943173664
2008-09-04,115.0,10133410.0,117.99,118.9,114.9,-0.028223762041575173,-0.028629708885298
2008-09-05,114.33,8810324.0,114.15,115.09,113.17,-0.005826086956521759,-0.005843124809371546
2008-09-08,117.29,10448570.0,118.0,118.28,115.14,0.02588996763754059,0.025560496979535285
2008-09-09,115.04,8106135.0,117.78,118.1,115.0,-0.019183221075965595,-0.019369606560677172
2008-09-10,118.04,11852120.0,116.4,119.95,116.1,0.026077885952711988,0.025743656102001994
2008-09-11,119.2,9737014.0,116.6,119.37,116.11,0.00982717722805826,0.009779204556510698
2008-09-12,118.97,6634367.0,118.66,119.28,116.82,-0.0019295302013423443,-0.0019313941428147983
2008-09-15,115.19,9934262.0,115.36,118.41,115.19,-0.03177271581070862,-0.03228842155001966
2008-09-16,116.05,13526230.0,113.73,117.64,113.32,0.007465925861619871,0.007438193782030961
2008-09-17,111.47,12060940.0,114.79,115.5,110.61,-0.039465747522619554,-0.04026563631891393
2008-09-18,115.12,15968250.0,112.91,118.59,111.04,0.03274423611734112,0.03221956617758039
2008-09-19,118.85,14432520.0,119.59,124.0,117.5,0.032400972897845604,0.031887131227090436
2008-09-22,116.21,8842183.0,118.45,120.14,116.02,-0.02221287336979383,-0.022463294571420562
2008-09-23,115.36,8012788.0,116.21,118.17,114.14,-0.007314344720764088,-0.007341225698143345
2008-09-24,116.46,6574097.0,116.93,118.17,114.26,0.009535367545076223,0.009490192872334885
2008-09-25,120.11,6539103.0,117.75,121.99,116.12,0.031341233041387584,0.030860123157425024
2008-09-26,119.42,4759283.0,117.21,121.01,117.01,-0.005744733993839013,-0.0057612984475525954
2008-09-29,114.46,9474898.0,117.44,118.43,109.95,-0.041534081393401534,-0.04242127413789025
2008-09-30,116.96,18991820.0,115.83,116.96,111.81,0.021841691420583675,0.021606579020512225
2008-10-01,110.13,13133860.0,115.51,116.8,107.75,-0.05839603283173733,-0.06017050982461574
2008-10-02,104.74,11458040.0,108.48,109.97,103.04,-0.048942159266321617,-0.05018039732551099
2008-10-03,103.44,9637851.0,105.16,110.95,103.03,-0.012411686079816686,-0.012489354387739581
2008-10-06,100.62,11520520.0,101.21,103.0,96.6,-0.027262180974477856,-0.02764068940042945
2008-10-07,95.65,11415430.0,101.5,102.62,94.24,-0.04939375869608431,-0.050655349176910634
2008-10-08,90.55,17927600.0,91.51,97.48,89.98,-0.05331939362258242,-0.05479351155683959
2008-10-09,89.0,21292150.0,95.29,95.31,88.23,-0.01711761457758143,-0.017265814597282533
2008-10-10,87.75,24637260.0,87.41,91.66,83.51,-0.014044943820224698,-0.014144507386164625
2008-10-13,92.21,17100960.0,90.44,93.61,86.95,0.05082621082621075,0.04957672220507461
2008-10-14,93.6,15113590.0,96.42,99.0,92.0,0.015074286953692617,0.01496179893249645
2008-10-15,88.29,11319000.0,92.77,95.29,87.71,-0.05673076923076914,-0.05840353257005517
2008-10-16,91.52,16268440.0,89.38,92.0,84.35,0.03658398459621681,0.035930676717996476
2008-10-17,90.78,15229790.0,91.75,95.91,87.71,-0.008085664335664267,-0.008118530603168148
2008-10-20,92.51,9746542.0,92.21,93.31,89.33,0.01905706102665783,0.018877749754907653
2008-10-21,88.86,9705905.0,92.22,92.46,88.57,-0.03945519403307751,-0.04025464927546482
2008-10-22,83.6,14196340.0,87.0,87.59,80.8,-0.05919423812739144,-0.06101857741710652
2008-10-23,84.35,12345000.0,84.09,85.89,81.0,0.008971291866028741,0.0089312889013214
2008-10-24,82.07,12287290.0,79.27,84.31,78.82,-0.027030231179608788,-0.02740226735035704
2008-10-27,79.66,11093960.0,80.27,84.5,79.01,-0.029365176069209187,-0.02980496388812209
2008-10-28,87.28,14205120.0,81.4,87.61,79.52,0.09565654029625925,0.09135376377131735
2008-10-29,88.2,12691190.0,87.74,91.0,86.25,0.010540788267644485,0.010485621487930362
2008-10-30,90.69,12033770.0,91.01,92.4,88.9,0.028231292517006734,0.02784013444673069
2008-10-31,92.97,10506280.0,90.9,94.19,89.03,0.0251405888190539,0.024829763008290165
2008-11-03,92.68,7686252.0,92.64,94.67,92.17,-0.0031192857911153116,-0.0031241609035910023
2008-11-04,93.4,10172690.0,94.76,94.76,92.07,0.007768666378938249,0.007738645670621448
2008-11-05,89.94,8705265.0,92.93,93.4,89.7,-0.03704496788008571,-0.03774856389223566
2008-11-06,85.15,12304810.0,87.68,88.83,84.28,-0.05325772737380463,-0.05472837423386392
2008-11-07,86.27,7927624.0,85.78,86.71,84.25,0.013153258954785585,0.013067505979790037
2008-11-10,83.87,9685097.0,87.99,88.1,82.74,-0.027819636026428562,-0.02821393209216717
2008-11-11,82.74,10013130.0,83.25,84.29,80.25,-0.013473232383450662,-0.013564819963054787
2008-11-12,79.74,11365480.0,80.73,82.4,79.57,-0.0362581580855692,-0.03693181908005643
2008-11-13,84.21,15103070.0,79.62,84.39,75.4,0.056057185854025526,0.0545423370886918
2008-11-14,80.33,12023310.0,82.63,85.4,79.5,-0.046075287970549716,-0.047170528856179554
2008-11-17,77.48,10319190.0,79.4,79.74,77.16,-0.03547865056641353,-0.03612331164692601
2008-11-18,80.08,13050180.0,79.13,80.93,77.0,0.03355704697986561,0.03300629646816986
2008-11-19,75.97,12605510.0,79.93,81.0,75.73,-0.05132367632367629,-0.05268760949183489
2008-11-20,71.74,17633110.0,75.0,78.39,70.51,-0.05567987363432936,-0.057290053410993726
2008-11-21,74.88,19802850.0,72.74,76.98,69.5,0.04376916643434625,0.042838360065200094
2008-11-24,79.89,15023130.0,75.74,82.09,75.0,0.06690705128205132,0.06476385632461398
2008-11-25,80.65,12519640.0,81.37,82.4,78.22,0.00951308048566779,0.009468116077267311
2008-11-26,81.67,8240531.0,79.52,81.79,78.61,0.012647241165530065,0.012567932798966444
2008-11-28,81.6,3908651.0,81.0,81.9,80.1,-0.0008571078731480775,-0.0008574754001230329
2008-12-01,76.9,10264710.0,80.95,81.36,76.79,-0.05759803921568618,-0.059323385458462934
2008-12-02,79.84,9305187.0,77.8,80.0,76.14,0.03823146944083211,0.03751875549161011
2008-12-03,80.67,9756865.0,78.62,81.0,76.99,0.01039579158316628,0.010342126945674407
2008-12-04,77.44,10913910.0,80.03,80.83,76.18,-0.04003966778232304,-0.040863315980561414
2008-12-05,80.59,11211940.0,76.78,81.5,75.31,0.04067665289256195,0.03987112936809834
2008-12-08,84.86,11177170.0,82.57,85.88,81.73,0.0529842412209951,0.051628267437758786
2008-12-09,82.69,9356264.0,83.82,85.434,82.2,-0.025571529578128693,-0.025904164040103476
2008-12-10,82.86,8186111.0,83.95,84.99,81.83,0.002055871326641645,0.0020537609151803924
2008-12-11,80.58,10681410.0,81.5,82.86,79.77,-0.027516292541636456,-0.027901956886054503
2008-12-12,82.2,10380300.0,78.68,82.94,78.06,0.02010424422933732,0.01990482229893304
2008-12-15,82.77,8848200.0,82.51,83.54,80.0,0.006934306569343018,0.006910374835170129
2008-12-16,86.4,11559800.0,83.11,86.84,82.87,0.043856469735411574,0.04292199891270571
2008-12-17,85.84,8597011.0,85.44,87.27,84.6566,-0.0064814814814815325,-0.006502577487566957
2008-12-18,84.0,8022949.0,85.77,86.64,82.96,-0.021435228331780132,-0.021668299479129495
2008-12-19,83.52,13098450.0,85.22,85.22,82.97,-0.005714285714285783,-0.005730674708985095
2008-12-22,81.99,7083299.0,83.27,83.45,80.32,-0.018318965517241437,-0.018488835526242312
2008-12-23,80.6,6369803.0,82.35,82.81,80.13,-0.016953286986217786,-0.017098639095503684
2008-12-24,80.52,2419543.0,80.55,81.22,79.92,-0.0009925558312654514,-0.000993048740991815
2008-12-26,81.33,3101280.0,80.93,81.8,80.55,0.010059612518628969,0.01000935140709317
2008-12-29,81.25,6062522.0,81.72,81.72,79.68,-0.000983646870773347,-0.0009841309688369373
2008-12-30,83.55,5767951.0,81.83,83.64,81.52,0.028307692307692367,0.02791443383155591
2008-12-31,84.16,6667617.0,83.5,85.0,83.5,0.007301017354877315,0.007274493947997006
2009-01-02,87.37,7557927.0,83.89,87.59,83.89,0.03814163498098866,0.037432225320603564
2009-01-05,86.82,8315617.0,86.42,87.67,86.18,-0.006295066956621409,-0.006314964438555883
2009-01-06,89.23,9650534.0,87.11,90.41,86.37,0.027758580972126357,0.027380296040612685
2009-01-07,87.79,8454880.0,87.83,88.8,87.12,-0.016138070155777173,-0.016269706973942654
2009-01-08,87.18,7231753.0,87.81,88.14,85.98,-0.006948399589930543,-0.006972652127870866
2009-01-09,84.7,7440255.0,87.05,87.5,84.25,-0.028446891488873693,-0.02885934515223793
2009-01-12,85.71,8072171.0,84.57,86.6,84.42,0.011924439197166459,0.011853903252782676
2009-01-13,85.34,7657127.0,85.5,86.59,84.79,-0.004316882510792097,-0.004326227150937378
2009-01-14,83.19,9469992.0,84.2,84.82,82.11,-0.02519334426997899,-0.02551612946405763
2009-01-15,84.12,11734420.0,83.61,84.83,82.256,0.011179228272629071,0.01111720253870282
2009-01-16,84.92,11244260.0,84.61,85.74,83.08,0.00951022349025199,0.009465286000556284
2009-01-20,81.98,13650320.0,84.76,84.92,81.76,-0.03462081959491281,-0.0352343217588638
2009-01-21,91.42,24898950.0,86.29,91.6,86.0,0.11515003659429124,0.10898895782740677
2009-01-22,90.07,12350620.0,89.83,90.74,88.11,-0.014767009407132048,-0.01487712710794698
2009-01-23,89.49,10253410.0,88.4,90.7,87.81,-0.006439435994226694,-0.006460258600884601
2009-01-26,91.6,9840078.0,89.77,92.67,89.52,0.02357805341378927,0.02330438448531776
2009-01-27,91.66,8720715.0,91.77,91.97,90.5,0.0006550218340610758,0.0006548074008933558
2009-01-28,94.82,13406170.0,92.7,94.94,91.91,0.03447523456251367,0.033894278392994304
2009-01-29,92.51,9228268.0,93.58,94.58,92.02,-0.024361948955916368,-0.024663610690744936
2009-01-30,91.65,9535963.0,92.23,93.48,91.25,-0.009296292292725106,-0.009339772497513204
2009-02-02,90.93,9895132.0,90.6,91.86,89.69,-0.007855973813420625,-0.007886994547892549
2009-02-03,93.48,8865123.0,91.07,93.73,90.16,0.02804354998350367,0.027657529932835608
2009-02-04,92.83,10188630.0,93.74,94.91,91.82,-0.00695335900727434,-0.006977646258816075
2009-02-05,92.41,11622310.0,92.13,93.2,91.22,-0.004524399439836291,-0.00453466551189216
2009-02-06,96.14,13055860.0,92.51,97.1,91.65,0.04036359701331027,0.0395702645658656
2009-02-09,96.82,8165654.0,95.93,96.98,94.72,0.0070730185146661295,0.00704812204573368
2009-02-10,93.27,13535550.0,95.58,96.82,92.96,-0.03666597810369754,-0.03735507177277612
2009-02-11,95.16,10762840.0,93.48,95.77,93.0,0.020263750402058633,0.020061172695984883
2009-02-12,95.07,9916250.0,94.41,95.2,92.2,-0.0009457755359395525,-0.0009462230638179401
