date,close,volume,open,high,low,returns,log_returns
2008-08-14,18.945,25838956.0,18.4675,18.9475,18.4,,
2008-08-15,18.9475,25998756.0,18.9975,19.1325,18.7075,0.00013196093956202581,0.00013195223348314058
2008-08-18,18.735,25849716.0,18.905,19.0625,18.535,-0.011215199894445305,-0.011278564458396567
2008-08-19,18.435,21104200.0,18.6125,18.81,18.4025,-0.01601281024819856,-0.016142400559542858
2008-08-20,18.6425,18117680.0,18.525,18.6775,18.415,0.011255763493354998,0.011192888749704966
2008-08-21,18.595,15542548.0,18.49,18.66,18.2975,-0.0025479415314468845,-0.0025511930587793896
2008-08-22,18.5225,20954816.0,18.84,18.9475,18.46,-0.0038988975531055736,-0.00390651806835834
2008-08-25,18.33,18039504.0,18.38,18.7225,18.2825,-0.010392765555405692,-0.010447147457061386
2008-08-26,18.335,18660204.0,18.4175,18.575,18.2175,0.0002727768685217846,0.00027273967167592335
2008-08-27,18.6125,19138600.0,18.2575,18.625,18.2125,0.015134987728388394,0.015021596486838103
2008-08-28,18.9125,26740312.0,18.6875,18.9525,18.5425,0.016118200134318306,0.015989681104346905
2008-08-29,18.975,19325236.0,18.74,19.0,18.675,0.0033046926635822427,0.003299244167219273
2008-09-02,18.7475,29898388.0,19.2075,19.375,18.5975,-0.011989459815546888,-0.012061913088286344
2008-09-03,18.2625,35398880.0,18.64,18.835,18.0175,-0.025870116015468736,-0.026210633116589534
2008-09-04,17.625,37661096.0,18.13,18.1575,17.4375,-0.03490759753593431,-0.03553142837848554
2008-09-05,17.94,40610160.0,17.4925,17.995,17.3125,0.017872340425532096,0.017714507932317887
2008-09-08,17.525,56671160.0,18.3775,18.5725,17.17,-0.02313266443701245,-0.023404423709996465
2008-09-09,16.8725,49750920.0,17.5875,17.5875,16.795,-0.03723252496433671,-0.03794335528522933
2008-09-10,17.26,43934760.0,16.8175,17.475,16.6575,0.022966365387464993,0.02270660801985756
2008-09-11,17.7375,47122280.0,16.8525,17.84,16.7625,0.027665121668597914,0.02728935683087916
2008-09-12,17.9125,28239332.0,17.4825,17.915,17.3125,0.009866102889358741,0.009817750668129229
2008-09-15,17.345,38722312.0,17.165,17.745,17.065,-0.031681786461968064,-0.032194512732577375
2008-09-16,16.5875,83073600.0,16.655,17.24,16.25,-0.043672528106082464,-0.04465488076338715
2008-09-17,16.0225,67473360.0,16.4525,16.9875,16.0025,-0.03406179351921612,-0.03465541526208088
2008-09-18,16.725,84129640.0,16.05,16.81,14.595,0.04384459354033399,0.042910621618047366
2008-09-19,17.3925,68945720.0,17.7525,17.79,16.76,0.03991031390134503,0.039134472801366955
2008-09-22,16.295,46258240.0,17.23,17.2475,16.225,-0.06310191174356738,-0.06518076652613423
2008-09-23,16.725,43757840.0,16.4625,16.8675,16.0275,0.026388462718625272,0.02604629372476721
2008-09-24,16.42,24531900.0,16.7625,16.93,16.375,-0.018236173393124,-0.018404501990009918
2008-09-25,16.15,23824108.0,16.4375,16.6175,16.135,-0.016443361753958774,-0.016580054355616807
2008-09-26,15.51,51158640.0,15.6825,15.85,15.2,-0.03962848297213617,-0.040435072480218034
2008-09-29,14.45,76473680.0,15.075,15.12,13.9725,-0.06834300451321729,-0.0707905626300063
2008-09-30,15.3475,38721852.0,14.095,15.3575,14.095,0.062110726643598735,0.060258179761073304
2008-10-01,15.3275,27048952.0,15.1875,15.525,14.8025,-0.0013031438345006974,-0.0013039936648083783
2008-10-02,14.3975,35212280.0,15.3725,15.3725,14.3276,-0.06067525689120856,-0.0625940202560155
2008-10-03,14.21,58351240.0,14.7675,15.0425,14.0775,-0.013023094287202608,-0.013108638289681085
